Country,Happiness.Rank,Happiness.Score,Number of Records,Factors,Values,Year
Uzbekistan,41,6.17,1,Generosity,0.32,2019
Uzbekistan,41,6.17,1,Health.Life.Expectancy,0.76,2019
Lithuania,42,6.15,1,Absence.of.Corruption,0.04,2019
Lithuania,42,6.15,1,Economy..GDP.per.Capita.,1.24,2019
Lithuania,42,6.15,1,Family.Support,1.51,2019
Lithuania,42,6.15,1,Freedom,0.29,2019
Lithuania,42,6.15,1,Generosity,0.04,2019
Lithuania,42,6.15,1,Health.Life.Expectancy,0.82,2019
Colombia,43,6.12,1,Absence.of.Corruption,0.03,2019
Colombia,43,6.12,1,Economy..GDP.per.Capita.,0.98,2019
Colombia,43,6.12,1,Family.Support,1.41,2019
Colombia,43,6.12,1,Freedom,0.47,2019
Colombia,43,6.12,1,Generosity,0.1,2019
Colombia,43,6.12,1,Health.Life.Expectancy,0.84,2019
Slovenia,44,6.12,1,Absence.of.Corruption,0.06,2019
Slovenia,44,6.12,1,Economy..GDP.per.Capita.,1.26,2019
Slovenia,44,6.12,1,Family.Support,1.52,2019
Slovenia,44,6.12,1,Freedom,0.56,2019
Slovenia,44,6.12,1,Generosity,0.14,2019
Slovenia,44,6.12,1,Health.Life.Expectancy,0.95,2019
Nicaragua,45,6.11,1,Absence.of.Corruption,0.13,2019
Nicaragua,45,6.11,1,Economy..GDP.per.Capita.,0.69,2019
Nicaragua,45,6.11,1,Family.Support,1.32,2019
Nicaragua,45,6.11,1,Freedom,0.44,2019
Nicaragua,45,6.11,1,Generosity,0.2,2019
Nicaragua,45,6.11,1,Health.Life.Expectancy,0.84,2019
Kosovo,46,6.1,1,Absence.of.Corruption,0.01,2019
Kosovo,46,6.1,1,Economy..GDP.per.Capita.,0.88,2019
Kosovo,46,6.1,1,Family.Support,1.23,2019
Kosovo,46,6.1,1,Freedom,0.49,2019
Kosovo,46,6.1,1,Generosity,0.26,2019
Kosovo,46,6.1,1,Health.Life.Expectancy,0.76,2019
Argentina,47,6.09,1,Absence.of.Corruption,0.05,2019
Argentina,47,6.09,1,Economy..GDP.per.Capita.,1.09,2019
Argentina,47,6.09,1,Family.Support,1.43,2019
Argentina,47,6.09,1,Freedom,0.47,2019
Argentina,47,6.09,1,Generosity,0.07,2019
Argentina,47,6.09,1,Health.Life.Expectancy,0.88,2019
Romania,48,6.07,1,Absence.of.Corruption,0,2019
Romania,48,6.07,1,Economy..GDP.per.Capita.,1.16,2019
Romania,48,6.07,1,Family.Support,1.23,2019
Romania,48,6.07,1,Freedom,0.46,2019
Romania,48,6.07,1,Generosity,0.08,2019
Romania,48,6.07,1,Health.Life.Expectancy,0.82,2019
Cyprus,49,6.05,1,Absence.of.Corruption,0.04,2019
Cyprus,49,6.05,1,Economy..GDP.per.Capita.,1.26,2019
Cyprus,49,6.05,1,Family.Support,1.22,2019
Cyprus,49,6.05,1,Freedom,0.41,2019
Cyprus,49,6.05,1,Generosity,0.19,2019
Cyprus,49,6.05,1,Health.Life.Expectancy,1.04,2019
Ecuador,50,6.03,1,Absence.of.Corruption,0.09,2019
Ecuador,50,6.03,1,Economy..GDP.per.Capita.,0.91,2019
Ecuador,50,6.03,1,Family.Support,1.31,2019
Ecuador,50,6.03,1,Freedom,0.5,2019
Ecuador,50,6.03,1,Generosity,0.13,2019
Ecuador,50,6.03,1,Health.Life.Expectancy,0.87,2019
Kuwait,51,6.02,1,Absence.of.Corruption,0.1,2019
Kuwait,51,6.02,1,Economy..GDP.per.Capita.,1.5,2019
Kuwait,51,6.02,1,Family.Support,1.32,2019
Kuwait,51,6.02,1,Freedom,0.49,2019
Kuwait,51,6.02,1,Generosity,0.14,2019
Kuwait,51,6.02,1,Health.Life.Expectancy,0.81,2019
Thailand,52,6.01,1,Absence.of.Corruption,0.03,2019
Thailand,52,6.01,1,Economy..GDP.per.Capita.,1.05,2019
Thailand,52,6.01,1,Family.Support,1.41,2019
Thailand,52,6.01,1,Freedom,0.56,2019
Thailand,52,6.01,1,Generosity,0.36,2019
Thailand,52,6.01,1,Health.Life.Expectancy,0.83,2019
Latvia,53,5.94,1,Absence.of.Corruption,0.06,2019
Latvia,53,5.94,1,Economy..GDP.per.Capita.,1.19,2019
Latvia,53,5.94,1,Family.Support,1.47,2019
Latvia,53,5.94,1,Freedom,0.26,2019
Latvia,53,5.94,1,Generosity,0.08,2019
Latvia,53,5.94,1,Health.Life.Expectancy,0.81,2019
South Korea,54,5.89,1,Absence.of.Corruption,0.06,2019
South Korea,54,5.89,1,Economy..GDP.per.Capita.,1.3,2019
South Korea,54,5.89,1,Family.Support,1.22,2019
South Korea,54,5.89,1,Freedom,0.16,2019
South Korea,54,5.89,1,Generosity,0.18,2019
South Korea,54,5.89,1,Health.Life.Expectancy,1.04,2019
Estonia,55,5.89,1,Absence.of.Corruption,0.16,2019
Estonia,55,5.89,1,Economy..GDP.per.Capita.,1.24,2019
Estonia,55,5.89,1,Family.Support,1.53,2019
Estonia,55,5.89,1,Freedom,0.5,2019
Estonia,55,5.89,1,Generosity,0.1,2019
Estonia,55,5.89,1,Health.Life.Expectancy,0.87,2019
Jamaica,56,5.89,1,Absence.of.Corruption,0.03,2019
Jamaica,56,5.89,1,Economy..GDP.per.Capita.,0.83,2019
Jamaica,56,5.89,1,Family.Support,1.48,2019
Jamaica,56,5.89,1,Freedom,0.49,2019
Jamaica,56,5.89,1,Generosity,0.11,2019
Jamaica,56,5.89,1,Health.Life.Expectancy,0.83,2019
Mauritius,57,5.89,1,Absence.of.Corruption,0.06,2019
Mauritius,57,5.89,1,Economy..GDP.per.Capita.,1.12,2019
Mauritius,57,5.89,1,Family.Support,1.4,2019
Mauritius,57,5.89,1,Freedom,0.5,2019
Mauritius,57,5.89,1,Generosity,0.22,2019
Mauritius,57,5.89,1,Health.Life.Expectancy,0.8,2019
Japan,58,5.89,1,Absence.of.Corruption,0.14,2019
Japan,58,5.89,1,Economy..GDP.per.Capita.,1.33,2019
Japan,58,5.89,1,Family.Support,1.42,2019
Japan,58,5.89,1,Freedom,0.44,2019
Japan,58,5.89,1,Generosity,0.07,2019
Japan,58,5.89,1,Health.Life.Expectancy,1.09,2019
Honduras,59,5.86,1,Absence.of.Corruption,0.08,2019
Honduras,59,5.86,1,Economy..GDP.per.Capita.,0.64,2019
Honduras,59,5.86,1,Family.Support,1.24,2019
Honduras,59,5.86,1,Freedom,0.51,2019
Honduras,59,5.86,1,Generosity,0.25,2019
Honduras,59,5.86,1,Health.Life.Expectancy,0.83,2019
Kazakhstan,60,5.81,1,Absence.of.Corruption,0.1,2019
Kazakhstan,60,5.81,1,Economy..GDP.per.Capita.,1.17,2019
Kazakhstan,60,5.81,1,Family.Support,1.51,2019
Kazakhstan,60,5.81,1,Freedom,0.41,2019
Kazakhstan,60,5.81,1,Generosity,0.15,2019
Kazakhstan,60,5.81,1,Health.Life.Expectancy,0.73,2019
Bolivia,61,5.78,1,Absence.of.Corruption,0.06,2019
Bolivia,61,5.78,1,Economy..GDP.per.Capita.,0.78,2019
Bolivia,61,5.78,1,Family.Support,1.21,2019
Bolivia,61,5.78,1,Freedom,0.51,2019
Bolivia,61,5.78,1,Generosity,0.14,2019
Bolivia,61,5.78,1,Health.Life.Expectancy,0.71,2019
Hungary,62,5.76,1,Absence.of.Corruption,0.02,2019
Hungary,62,5.76,1,Economy..GDP.per.Capita.,1.2,2019
Hungary,62,5.76,1,Family.Support,1.41,2019
Hungary,62,5.76,1,Freedom,0.2,2019
Hungary,62,5.76,1,Generosity,0.08,2019
Hungary,62,5.76,1,Health.Life.Expectancy,0.83,2019
Paraguay,63,5.74,1,Absence.of.Corruption,0.08,2019
Paraguay,63,5.74,1,Economy..GDP.per.Capita.,0.86,2019
Paraguay,63,5.74,1,Family.Support,1.48,2019
Paraguay,63,5.74,1,Freedom,0.51,2019
Paraguay,63,5.74,1,Generosity,0.18,2019
Paraguay,63,5.74,1,Health.Life.Expectancy,0.78,2019
Northern Cyprus,64,5.72,1,Absence.of.Corruption,0.16,2019
Northern Cyprus,64,5.72,1,Economy..GDP.per.Capita.,1.26,2019
Northern Cyprus,64,5.72,1,Family.Support,1.25,2019
Northern Cyprus,64,5.72,1,Freedom,0.42,2019
Northern Cyprus,64,5.72,1,Generosity,0.19,2019
Northern Cyprus,64,5.72,1,Health.Life.Expectancy,1.04,2019
Peru,65,5.7,1,Absence.of.Corruption,0.03,2019
Peru,65,5.7,1,Economy..GDP.per.Capita.,0.96,2019
Peru,65,5.7,1,Family.Support,1.27,2019
Peru,65,5.7,1,Freedom,0.46,2019
Peru,65,5.7,1,Generosity,0.08,2019
Peru,65,5.7,1,Health.Life.Expectancy,0.85,2019
Portugal,66,5.69,1,Absence.of.Corruption,0.02,2019
Portugal,66,5.69,1,Economy..GDP.per.Capita.,1.22,2019
Portugal,66,5.69,1,Family.Support,1.43,2019
Portugal,66,5.69,1,Freedom,0.51,2019
Portugal,66,5.69,1,Generosity,0.05,2019
Portugal,66,5.69,1,Health.Life.Expectancy,1,2019
Pakistan,67,5.65,1,Absence.of.Corruption,0.1,2019
Pakistan,67,5.65,1,Economy..GDP.per.Capita.,0.68,2019
Pakistan,67,5.65,1,Family.Support,0.89,2019
Pakistan,67,5.65,1,Freedom,0.31,2019
Pakistan,67,5.65,1,Generosity,0.22,2019
Pakistan,67,5.65,1,Health.Life.Expectancy,0.54,2019
Russia,68,5.65,1,Absence.of.Corruption,0.03,2019
Russia,68,5.65,1,Economy..GDP.per.Capita.,1.18,2019
Russia,68,5.65,1,Family.Support,1.45,2019
Russia,68,5.65,1,Freedom,0.33,2019
Russia,68,5.65,1,Generosity,0.08,2019
Russia,68,5.65,1,Health.Life.Expectancy,0.73,2019
Philippines,69,5.63,1,Absence.of.Corruption,0.11,2019
Philippines,69,5.63,1,Economy..GDP.per.Capita.,0.81,2019
Philippines,69,5.63,1,Family.Support,1.29,2019
Philippines,69,5.63,1,Freedom,0.56,2019
Philippines,69,5.63,1,Generosity,0.12,2019
Philippines,69,5.63,1,Health.Life.Expectancy,0.66,2019
Serbia,70,5.6,1,Absence.of.Corruption,0.04,2019
Serbia,70,5.6,1,Economy..GDP.per.Capita.,1,2019
Serbia,70,5.6,1,Family.Support,1.38,2019
Serbia,70,5.6,1,Freedom,0.28,2019
Serbia,70,5.6,1,Generosity,0.14,2019
Serbia,70,5.6,1,Health.Life.Expectancy,0.85,2019
Moldova,71,5.53,1,Absence.of.Corruption,0,2019
Moldova,71,5.53,1,Economy..GDP.per.Capita.,0.68,2019
Moldova,71,5.53,1,Family.Support,1.33,2019
Moldova,71,5.53,1,Freedom,0.24,2019
Moldova,71,5.53,1,Generosity,0.18,2019
Moldova,71,5.53,1,Health.Life.Expectancy,0.74,2019
Libya,72,5.53,1,Absence.of.Corruption,0.15,2019
Libya,72,5.53,1,Economy..GDP.per.Capita.,1.04,2019
Libya,72,5.53,1,Family.Support,1.3,2019
Libya,72,5.53,1,Freedom,0.42,2019
Libya,72,5.53,1,Generosity,0.13,2019
Libya,72,5.53,1,Health.Life.Expectancy,0.67,2019
Montenegro,73,5.52,1,Absence.of.Corruption,0.08,2019
Montenegro,73,5.52,1,Economy..GDP.per.Capita.,1.05,2019
Montenegro,73,5.52,1,Family.Support,1.36,2019
Montenegro,73,5.52,1,Freedom,0.2,2019
Montenegro,73,5.52,1,Generosity,0.14,2019
Montenegro,73,5.52,1,Health.Life.Expectancy,0.87,2019
Tajikistan,74,5.47,1,Absence.of.Corruption,0.14,2019
Tajikistan,74,5.47,1,Economy..GDP.per.Capita.,0.49,2019
Tajikistan,74,5.47,1,Family.Support,1.1,2019
Tajikistan,74,5.47,1,Freedom,0.39,2019
Tajikistan,74,5.47,1,Generosity,0.23,2019
Tajikistan,74,5.47,1,Health.Life.Expectancy,0.72,2019
Croatia,75,5.43,1,Absence.of.Corruption,0.02,2019
Croatia,75,5.43,1,Economy..GDP.per.Capita.,1.16,2019
Croatia,75,5.43,1,Family.Support,1.27,2019
Croatia,75,5.43,1,Freedom,0.3,2019
Croatia,75,5.43,1,Generosity,0.12,2019
Croatia,75,5.43,1,Health.Life.Expectancy,0.91,2019
Hong Kong,76,5.43,1,Absence.of.Corruption,0.29,2019
Hong Kong,76,5.43,1,Economy..GDP.per.Capita.,1.44,2019
Hong Kong,76,5.43,1,Family.Support,1.28,2019
Hong Kong,76,5.43,1,Freedom,0.44,2019
Hong Kong,76,5.43,1,Generosity,0.26,2019
Hong Kong,76,5.43,1,Health.Life.Expectancy,1.12,2019
Dominican Republic,77,5.42,1,Absence.of.Corruption,0.1,2019
Dominican Republic,77,5.42,1,Economy..GDP.per.Capita.,1.01,2019
Dominican Republic,77,5.42,1,Family.Support,1.4,2019
Dominican Republic,77,5.42,1,Freedom,0.5,2019
Dominican Republic,77,5.42,1,Generosity,0.11,2019
Dominican Republic,77,5.42,1,Health.Life.Expectancy,0.78,2019
Bosnia and Herzegovina,78,5.39,1,Absence.of.Corruption,0.01,2019
Bosnia and Herzegovina,78,5.39,1,Economy..GDP.per.Capita.,0.94,2019
Bosnia and Herzegovina,78,5.39,1,Family.Support,1.21,2019
Bosnia and Herzegovina,78,5.39,1,Freedom,0.21,2019
Bosnia and Herzegovina,78,5.39,1,Generosity,0.26,2019
Bosnia and Herzegovina,78,5.39,1,Health.Life.Expectancy,0.84,2019
Turkey,79,5.37,1,Absence.of.Corruption,0.11,2019
Turkey,79,5.37,1,Economy..GDP.per.Capita.,1.18,2019
Turkey,79,5.37,1,Family.Support,1.36,2019
Turkey,79,5.37,1,Freedom,0.2,2019
Turkey,79,5.37,1,Generosity,0.08,2019
Turkey,79,5.37,1,Health.Life.Expectancy,0.81,2019
Malaysia,80,5.34,1,Absence.of.Corruption,0.02,2019
Malaysia,80,5.34,1,Economy..GDP.per.Capita.,1.22,2019
Malaysia,80,5.34,1,Family.Support,1.17,2019
Malaysia,80,5.34,1,Freedom,0.51,2019
Malaysia,80,5.34,1,Generosity,0.26,2019
Malaysia,80,5.34,1,Health.Life.Expectancy,0.83,2019
Belarus,81,5.32,1,Absence.of.Corruption,0.14,2019
Belarus,81,5.32,1,Economy..GDP.per.Capita.,1.07,2019
Belarus,81,5.32,1,Family.Support,1.47,2019
Belarus,81,5.32,1,Freedom,0.24,2019
Belarus,81,5.32,1,Generosity,0.09,2019
Belarus,81,5.32,1,Health.Life.Expectancy,0.79,2019
Greece,82,5.29,1,Absence.of.Corruption,0.03,2019
Greece,82,5.29,1,Economy..GDP.per.Capita.,1.18,2019
Greece,82,5.29,1,Family.Support,1.16,2019
Greece,82,5.29,1,Freedom,0.07,2019
Greece,82,5.29,1,Generosity,0,2019
Greece,82,5.29,1,Health.Life.Expectancy,1,2019
Mongolia,83,5.29,1,Absence.of.Corruption,0.04,2019
Mongolia,83,5.29,1,Economy..GDP.per.Capita.,0.95,2019
Mongolia,83,5.29,1,Family.Support,1.53,2019
Mongolia,83,5.29,1,Freedom,0.32,2019
Mongolia,83,5.29,1,Generosity,0.24,2019
Mongolia,83,5.29,1,Health.Life.Expectancy,0.67,2019
North Macedonia,84,5.27,1,Absence.of.Corruption,0.03,2019
North Macedonia,84,5.27,1,Economy..GDP.per.Capita.,0.98,2019
North Macedonia,84,5.27,1,Family.Support,1.29,2019
North Macedonia,84,5.27,1,Freedom,0.34,2019
North Macedonia,84,5.27,1,Generosity,0.18,2019
North Macedonia,84,5.27,1,Health.Life.Expectancy,0.84,2019
Nigeria,85,5.26,1,Absence.of.Corruption,0.04,2019
Nigeria,85,5.26,1,Economy..GDP.per.Capita.,0.7,2019
Nigeria,85,5.26,1,Family.Support,1.11,2019
Nigeria,85,5.26,1,Freedom,0.43,2019
Nigeria,85,5.26,1,Generosity,0.22,2019
Nigeria,85,5.26,1,Health.Life.Expectancy,0.24,2019
Kyrgyzstan,86,5.26,1,Absence.of.Corruption,0.02,2019
Kyrgyzstan,86,5.26,1,Economy..GDP.per.Capita.,0.55,2019
Kyrgyzstan,86,5.26,1,Family.Support,1.44,2019
Kyrgyzstan,86,5.26,1,Freedom,0.51,2019
Kyrgyzstan,86,5.26,1,Generosity,0.3,2019
Kyrgyzstan,86,5.26,1,Health.Life.Expectancy,0.72,2019
Turkmenistan,87,5.25,1,Absence.of.Corruption,0.03,2019
Turkmenistan,87,5.25,1,Economy..GDP.per.Capita.,1.05,2019
Turkmenistan,87,5.25,1,Family.Support,1.54,2019
Turkmenistan,87,5.25,1,Freedom,0.39,2019
Turkmenistan,87,5.25,1,Generosity,0.24,2019
Turkmenistan,87,5.25,1,Health.Life.Expectancy,0.66,2019
Algeria,88,5.21,1,Absence.of.Corruption,0.11,2019
Algeria,88,5.21,1,Economy..GDP.per.Capita.,1,2019
Algeria,88,5.21,1,Family.Support,1.16,2019
Algeria,88,5.21,1,Freedom,0.09,2019
Algeria,88,5.21,1,Generosity,0.07,2019
Algeria,88,5.21,1,Health.Life.Expectancy,0.78,2019
Morocco,89,5.21,1,Absence.of.Corruption,0.08,2019
Morocco,89,5.21,1,Economy..GDP.per.Capita.,0.8,2019
Morocco,89,5.21,1,Family.Support,0.78,2019
Morocco,89,5.21,1,Freedom,0.42,2019
Morocco,89,5.21,1,Generosity,0.04,2019
Morocco,89,5.21,1,Health.Life.Expectancy,0.78,2019
Azerbaijan,90,5.21,1,Absence.of.Corruption,0.18,2019
Azerbaijan,90,5.21,1,Economy..GDP.per.Capita.,1.04,2019
Azerbaijan,90,5.21,1,Family.Support,1.15,2019
Azerbaijan,90,5.21,1,Freedom,0.35,2019
Azerbaijan,90,5.21,1,Generosity,0.04,2019
Azerbaijan,90,5.21,1,Health.Life.Expectancy,0.77,2019
Lebanon,91,5.2,1,Absence.of.Corruption,0.03,2019
Lebanon,91,5.2,1,Economy..GDP.per.Capita.,0.99,2019
Lebanon,91,5.2,1,Family.Support,1.22,2019
Lebanon,91,5.2,1,Freedom,0.22,2019
Lebanon,91,5.2,1,Generosity,0.17,2019
Lebanon,91,5.2,1,Health.Life.Expectancy,0.82,2019
Indonesia,92,5.19,1,Absence.of.Corruption,0.03,2019
Indonesia,92,5.19,1,Economy..GDP.per.Capita.,0.93,2019
Indonesia,92,5.19,1,Family.Support,1.2,2019
Indonesia,92,5.19,1,Freedom,0.49,2019
Indonesia,92,5.19,1,Generosity,0.5,2019
Indonesia,92,5.19,1,Health.Life.Expectancy,0.66,2019
China,93,5.19,1,Absence.of.Corruption,0.1,2019
China,93,5.19,1,Economy..GDP.per.Capita.,1.03,2019
China,93,5.19,1,Family.Support,1.12,2019
China,93,5.19,1,Freedom,0.52,2019
China,93,5.19,1,Generosity,0.06,2019
China,93,5.19,1,Health.Life.Expectancy,0.89,2019
Vietnam,94,5.17,1,Absence.of.Corruption,0.07,2019
Vietnam,94,5.17,1,Economy..GDP.per.Capita.,0.74,2019
Vietnam,94,5.17,1,Family.Support,1.35,2019
Vietnam,94,5.17,1,Freedom,0.54,2019
Vietnam,94,5.17,1,Generosity,0.15,2019
Vietnam,94,5.17,1,Health.Life.Expectancy,0.85,2019
Bhutan,95,5.08,1,Absence.of.Corruption,0.17,2019
Bhutan,95,5.08,1,Economy..GDP.per.Capita.,0.81,2019
Bhutan,95,5.08,1,Family.Support,1.32,2019
Bhutan,95,5.08,1,Freedom,0.46,2019
Bhutan,95,5.08,1,Generosity,0.37,2019
Bhutan,95,5.08,1,Health.Life.Expectancy,0.6,2019
Cameroon,96,5.04,1,Absence.of.Corruption,0.04,2019
Cameroon,96,5.04,1,Economy..GDP.per.Capita.,0.55,2019
Cameroon,96,5.04,1,Family.Support,0.91,2019
Cameroon,96,5.04,1,Freedom,0.38,2019
Cameroon,96,5.04,1,Generosity,0.19,2019
Cameroon,96,5.04,1,Health.Life.Expectancy,0.33,2019
Bulgaria,97,5.01,1,Absence.of.Corruption,0,2019
Bulgaria,97,5.01,1,Economy..GDP.per.Capita.,1.09,2019
Bulgaria,97,5.01,1,Family.Support,1.51,2019
Bulgaria,97,5.01,1,Freedom,0.31,2019
Bulgaria,97,5.01,1,Generosity,0.08,2019
Bulgaria,97,5.01,1,Health.Life.Expectancy,0.82,2019
Ghana,98,5,1,Absence.of.Corruption,0.04,2019
Ghana,98,5,1,Economy..GDP.per.Capita.,0.61,2019
Ghana,98,5,1,Family.Support,0.87,2019
Ghana,98,5,1,Freedom,0.38,2019
Ghana,98,5,1,Generosity,0.24,2019
Ghana,98,5,1,Health.Life.Expectancy,0.49,2019
Ivory Coast,99,4.94,1,Absence.of.Corruption,0.09,2019
Ivory Coast,99,4.94,1,Economy..GDP.per.Capita.,0.57,2019
Ivory Coast,99,4.94,1,Family.Support,0.81,2019
Ivory Coast,99,4.94,1,Freedom,0.35,2019
Ivory Coast,99,4.94,1,Generosity,0.15,2019
Ivory Coast,99,4.94,1,Health.Life.Expectancy,0.23,2019
Nepal,100,4.91,1,Absence.of.Corruption,0.09,2019
Nepal,100,4.91,1,Economy..GDP.per.Capita.,0.45,2019
Nepal,100,4.91,1,Family.Support,1.23,2019
Nepal,100,4.91,1,Freedom,0.44,2019
Nepal,100,4.91,1,Generosity,0.28,2019
Nepal,100,4.91,1,Health.Life.Expectancy,0.68,2019
Jordan,101,4.91,1,Absence.of.Corruption,0.13,2019
Jordan,101,4.91,1,Economy..GDP.per.Capita.,0.84,2019
Jordan,101,4.91,1,Family.Support,1.23,2019
Jordan,101,4.91,1,Freedom,0.38,2019
Jordan,101,4.91,1,Generosity,0.11,2019
Jordan,101,4.91,1,Health.Life.Expectancy,0.82,2019
Benin,102,4.88,1,Absence.of.Corruption,0.08,2019
Benin,102,4.88,1,Economy..GDP.per.Capita.,0.39,2019
Benin,102,4.88,1,Family.Support,0.44,2019
Benin,102,4.88,1,Freedom,0.35,2019
Benin,102,4.88,1,Generosity,0.18,2019
Benin,102,4.88,1,Health.Life.Expectancy,0.4,2019
Congo (Brazzaville),103,4.81,1,Absence.of.Corruption,0.09,2019
Congo (Brazzaville),103,4.81,1,Economy..GDP.per.Capita.,0.67,2019
Congo (Brazzaville),103,4.81,1,Family.Support,0.8,2019
Congo (Brazzaville),103,4.81,1,Freedom,0.37,2019
Congo (Brazzaville),103,4.81,1,Generosity,0.1,2019
Congo (Brazzaville),103,4.81,1,Health.Life.Expectancy,0.51,2019
Gabon,104,4.8,1,Absence.of.Corruption,0.06,2019
Gabon,104,4.8,1,Economy..GDP.per.Capita.,1.06,2019
Gabon,104,4.8,1,Family.Support,1.18,2019
Gabon,104,4.8,1,Freedom,0.3,2019
Gabon,104,4.8,1,Generosity,0.04,2019
Gabon,104,4.8,1,Health.Life.Expectancy,0.57,2019
Laos,105,4.8,1,Absence.of.Corruption,0.16,2019
Laos,105,4.8,1,Economy..GDP.per.Capita.,0.76,2019
Laos,105,4.8,1,Family.Support,1.03,2019
Laos,105,4.8,1,Freedom,0.55,2019
Laos,105,4.8,1,Generosity,0.27,2019
Laos,105,4.8,1,Health.Life.Expectancy,0.55,2019
South Africa,106,4.72,1,Absence.of.Corruption,0.06,2019
South Africa,106,4.72,1,Economy..GDP.per.Capita.,0.96,2019
South Africa,106,4.72,1,Family.Support,1.35,2019
South Africa,106,4.72,1,Freedom,0.39,2019
South Africa,106,4.72,1,Generosity,0.13,2019
South Africa,106,4.72,1,Health.Life.Expectancy,0.47,2019
Albania,107,4.72,1,Absence.of.Corruption,0.03,2019
Albania,107,4.72,1,Economy..GDP.per.Capita.,0.95,2019
Albania,107,4.72,1,Family.Support,0.85,2019
Albania,107,4.72,1,Freedom,0.38,2019
Albania,107,4.72,1,Generosity,0.18,2019
Albania,107,4.72,1,Health.Life.Expectancy,0.87,2019
Venezuela,108,4.71,1,Absence.of.Corruption,0.05,2019
Venezuela,108,4.71,1,Economy..GDP.per.Capita.,0.96,2019
Venezuela,108,4.71,1,Family.Support,1.43,2019
Venezuela,108,4.71,1,Freedom,0.15,2019
Venezuela,108,4.71,1,Generosity,0.06,2019
Venezuela,108,4.71,1,Health.Life.Expectancy,0.8,2019
Cambodia,109,4.7,1,Absence.of.Corruption,0.06,2019
Cambodia,109,4.7,1,Economy..GDP.per.Capita.,0.57,2019
Cambodia,109,4.7,1,Family.Support,1.12,2019
Cambodia,109,4.7,1,Freedom,0.61,2019
Cambodia,109,4.7,1,Generosity,0.23,2019
Cambodia,109,4.7,1,Health.Life.Expectancy,0.64,2019
Palestinian Territories,110,4.7,1,Absence.of.Corruption,0.07,2019
Palestinian Territories,110,4.7,1,Economy..GDP.per.Capita.,0.66,2019
Palestinian Territories,110,4.7,1,Family.Support,1.25,2019
Palestinian Territories,110,4.7,1,Freedom,0.22,2019
Palestinian Territories,110,4.7,1,Generosity,0.1,2019
Palestinian Territories,110,4.7,1,Health.Life.Expectancy,0.67,2019
Senegal,111,4.68,1,Absence.of.Corruption,0.07,2019
Senegal,111,4.68,1,Economy..GDP.per.Capita.,0.45,2019
Senegal,111,4.68,1,Family.Support,1.13,2019
Senegal,111,4.68,1,Freedom,0.29,2019
Senegal,111,4.68,1,Generosity,0.15,2019
Senegal,111,4.68,1,Health.Life.Expectancy,0.57,2019
Somalia,112,4.67,1,Absence.of.Corruption,0.27,2019
Somalia,112,4.67,1,Economy..GDP.per.Capita.,0,2019
Somalia,112,4.67,1,Family.Support,0.7,2019
Somalia,112,4.67,1,Freedom,0.56,2019
Somalia,112,4.67,1,Generosity,0.24,2019
Somalia,112,4.67,1,Health.Life.Expectancy,0.27,2019
Namibia,113,4.64,1,Absence.of.Corruption,0.06,2019
Namibia,113,4.64,1,Economy..GDP.per.Capita.,0.88,2019
Namibia,113,4.64,1,Family.Support,1.31,2019
Namibia,113,4.64,1,Freedom,0.4,2019
Namibia,113,4.64,1,Generosity,0.07,2019
Namibia,113,4.64,1,Health.Life.Expectancy,0.48,2019
Niger,114,4.63,1,Absence.of.Corruption,0.1,2019
Niger,114,4.63,1,Economy..GDP.per.Capita.,0.14,2019
Niger,114,4.63,1,Family.Support,0.77,2019
Niger,114,4.63,1,Freedom,0.32,2019
Niger,114,4.63,1,Generosity,0.19,2019
Niger,114,4.63,1,Health.Life.Expectancy,0.37,2019
Burkina Faso,115,4.59,1,Absence.of.Corruption,0.11,2019
Burkina Faso,115,4.59,1,Economy..GDP.per.Capita.,0.33,2019
Burkina Faso,115,4.59,1,Family.Support,1.06,2019
Burkina Faso,115,4.59,1,Freedom,0.26,2019
Burkina Faso,115,4.59,1,Generosity,0.18,2019
Burkina Faso,115,4.59,1,Health.Life.Expectancy,0.38,2019
Armenia,116,4.56,1,Absence.of.Corruption,0.06,2019
Armenia,116,4.56,1,Economy..GDP.per.Capita.,0.85,2019
Armenia,116,4.56,1,Family.Support,1.05,2019
Armenia,116,4.56,1,Freedom,0.28,2019
Armenia,116,4.56,1,Generosity,0.1,2019
Armenia,116,4.56,1,Health.Life.Expectancy,0.82,2019
Iran,117,4.55,1,Absence.of.Corruption,0.12,2019
Iran,117,4.55,1,Economy..GDP.per.Capita.,1.1,2019
Iran,117,4.55,1,Family.Support,0.84,2019
Iran,117,4.55,1,Freedom,0.3,2019
Iran,117,4.55,1,Generosity,0.27,2019
Iran,117,4.55,1,Health.Life.Expectancy,0.78,2019
Guinea,118,4.53,1,Absence.of.Corruption,0.09,2019
Guinea,118,4.53,1,Economy..GDP.per.Capita.,0.38,2019
Guinea,118,4.53,1,Family.Support,0.83,2019
Guinea,118,4.53,1,Freedom,0.33,2019
Guinea,118,4.53,1,Generosity,0.21,2019
Guinea,118,4.53,1,Health.Life.Expectancy,0.38,2019
Georgia,119,4.52,1,Absence.of.Corruption,0.16,2019
Georgia,119,4.52,1,Economy..GDP.per.Capita.,0.89,2019
Georgia,119,4.52,1,Family.Support,0.67,2019
Georgia,119,4.52,1,Freedom,0.35,2019
Georgia,119,4.52,1,Generosity,0.04,2019
